227795 319057 {'dtype':3}
227795 348521 {'dtype':3}
227795 419699 {'dtype':3}
228011 242998 {'dtype':3}
228297 241113 {'dtype':3}
228529 248453 {'dtype':3}
228529 306612 {'dtype':3}
228529 308702 {'dtype':2}
228529 308769 {'dtype':3}
228529 319057 {'dtype':1}
228529 322385 {'dtype':2}
228609 220333 {'dtype':3}
228609 227083 {'dtype':2}
228609 270789 {'dtype':3}
228702 229002 {'dtype':3}
228702 242818 {'dtype':3}
228702 258426 {'dtype':3}
228823 73488 {'dtype':2}
228823 74072 {'dtype':2}
228823 224791 {'dtype':3}
228823 227083 {'dtype':3}
228823 228832 {'dtype':2}
228823 238222 {'dtype':2}
228895 270116 {'dtype':2}
228948 306770 {'dtype':2}
228948 309927 {'dtype':2}
229002 242818 {'dtype':3}
229045 228702 {'dtype':3}
229046 228702 {'dtype':3}
229048 228702 {'dtype':3}
229049 228702 {'dtype':3}
229061 229060 {'dtype':3}
229073 229060 {'dtype':3}
229073 229092 {'dtype':2}
229092 229060 {'dtype':3}
229380 309927 {'dtype':3}
229523 306612 {'dtype':3}
229641 238222 {'dtype':2}
229942 226136 {'dtype':3}
229942 226138 {'dtype':3}
229942 238222 {'dtype':2}
229942 253729 {'dtype':3}
230137 228525 {'dtype':3}
230148 223628 {'dtype':2}
230148 227083 {'dtype':3}
230148 230103 {'dtype':3}
230651 69163 {'dtype':2}
230651 74072 {'dtype':2}
230651 231951 {'dtype':2}
230651 238222 {'dtype':2}
230651 270789 {'dtype':2}
231095 238222 {'dtype':2}
231095 239431 {'dtype':2}
231305 311410 {'dtype':1}
231307 231305 {'dtype':3}
231308 231305 {'dtype':3}
231308 231309 {'dtype':2}
231309 231305 {'dtype':3}
231311 231305 {'dtype':3}
231312 231305 {'dtype':3}
231312 231311 {'dtype':2}
231313 231305 {'dtype':3}
231382 242818 {'dtype':3}
231382 270789 {'dtype':3}
231484 221857 {'dtype':2}
231484 222348 {'dtype':2}
231484 235328 {'dtype':2}
231484 242247 {'dtype':2}
231484 531761 {'dtype':3}
231487 637529 {'dtype':2}
231549 69162 {'dtype':2}
231549 70496 {'dtype':3}
231549 242638 {'dtype':2}
231549 244651 {'dtype':2}
231549 270789 {'dtype':2}
231549 320926 {'dtype':3}
231837 661261 {'dtype':3}
231951 267602 {'dtype':2}
232131 531761 {'dtype':3}
232464 306612 {'dtype':3}
232464 308702 {'dtype':2}
232464 432845 {'dtype':3}
232464 501373 {'dtype':3}
232464 605980 {'dtype':3}
232464 634959 {'dtype':3}
232502 225643 {'dtype':2}
232502 421839 {'dtype':2}
232650 229595 {'dtype':3}
232676 306612 {'dtype':3}
232676 308702 {'dtype':2}
232791 401014 {'dtype':4}
232795 661261 {'dtype':3}
233019 69162 {'dtype':2}
233019 69163 {'dtype':2}
233019 73488 {'dtype':2}
233019 222211 {'dtype':2}
233019 222880 {'dtype':2}
233019 223008 {'dtype':2}
233019 227048 {'dtype':2}
233029 238222 {'dtype':2}
233029 380771 {'dtype':2}
233071 531761 {'dtype':3}
233105 245211 {'dtype':2}
233105 270789 {'dtype':2}
233140 61811 {'dtype':3}
233140 231305 {'dtype':3}
233300 220318 {'dtype':2}
233300 222880 {'dtype':2}
233300 243121 {'dtype':2}
233300 245211 {'dtype':2}
233300 268560 {'dtype':2}
233300 324717 {'dtype':2}
233398 224641 {'dtype':2}
233398 227391 {'dtype':3}
233398 233105 {'dtype':3}
233398 245211 {'dtype':2}
233398 250763 {'dtype':2}
233398 270789 {'dtype':2}
233398 326041 {'dtype':3}
233564 237903 {'dtype':3}
233564 306612 {'dtype':3}
233564 310111 {'dtype':2}
233659 661261 {'dtype':3}
235121 237903 {'dtype':3}
235279 232154 {'dtype':1}
235279 267602 {'dtype':3}
235577 531761 {'dtype':3}
235595 233105 {'dtype':3}
235595 245211 {'dtype':2}
235595 270789 {'dtype':2}
235595 306612 {'dtype':3}
235595 326041 {'dtype':3}
236040 651871 {'dtype':3}
236307 232758 {'dtype':3}
236307 247007 {'dtype':3}
236542 236541 {'dtype':3}
236794 306612 {'dtype':3}
237065 239197 {'dtype':3}
237065 246996 {'dtype':3}
237065 354339 {'dtype':2}
237102 32274 {'dtype':2}
237102 237167 {'dtype':3}
237102 314904 {'dtype':2}
237333 69118 {'dtype':2}
237333 74072 {'dtype':2}
237333 223794 {'dtype':2}
237333 229060 {'dtype':2}
237333 238222 {'dtype':2}
237333 239197 {'dtype':2}
237333 267602 {'dtype':2}
237333 275300 {'dtype':2}
237333 282001 {'dtype':2}
237333 297039 {'dtype':2}
237333 309927 {'dtype':2}
237333 353928 {'dtype':2}
237333 361276 {'dtype':2}
237366 74072 {'dtype':2}
237366 226410 {'dtype':2}
237366 227083 {'dtype':2}
237366 238222 {'dtype':2}
237366 239197 {'dtype':2}
237366 244651 {'dtype':2}
237366 245211 {'dtype':2}
237366 248055 {'dtype':3}
237366 248453 {'dtype':3}
237366 306770 {'dtype':2}
237366 388172 {'dtype':3}
237422 73488 {'dtype':2}
237422 74072 {'dtype':2}
237422 235279 {'dtype':2}
237422 238222 {'dtype':2}
237422 239197 {'dtype':2}
237422 244651 {'dtype':2}
237422 245211 {'dtype':2}
237422 306770 {'dtype':2}
237541 306770 {'dtype':2}
237581 233071 {'dtype':2}
237581 531761 {'dtype':3}
237602 237514 {'dtype':2}
237602 311327 {'dtype':3}
237664 364466 {'dtype':2}
237695 268210 {'dtype':3}
237746 237749 {'dtype':3}
237754 237749 {'dtype':3}
237875 232758 {'dtype':3}
237903 306612 {'dtype':3}
238086 238222 {'dtype':2}
238086 268655 {'dtype':2}
238086 306612 {'dtype':3}
238086 416294 {'dtype':3}
238086 419699 {'dtype':3}
238170 237514 {'dtype':2}
238170 311327 {'dtype':3}
238253 224362 {'dtype':2}
238253 224428 {'dtype':3}
238253 239105 {'dtype':2}
238546 69162 {'dtype':2}
238546 69163 {'dtype':2}
238546 73488 {'dtype':2}
238546 222211 {'dtype':2}
238546 222880 {'dtype':2}
238546 223008 {'dtype':2}
238546 227048 {'dtype':3}
238551 324717 {'dtype':2}
238603 306612 {'dtype':3}
238603 411557 {'dtype':2}
238603 419699 {'dtype':3}
238603 502485 {'dtype':3}
238603 547434 {'dtype':3}
238761 272335 {'dtype':3}
238794 238222 {'dtype':2}
238794 253449 {'dtype':2}
238891 307806 {'dtype':3}
238891 348521 {'dtype':2}
238899 238222 {'dtype':2}
238911 348521 {'dtype':3}
238984 367442 {'dtype':3}
239105 224362 {'dtype':3}
239105 238253 {'dtype':3}
239197 306612 {'dtype':3}
239197 368718 {'dtype':3}
239197 575305 {'dtype':3}
239286 227083 {'dtype':2}
239286 228832 {'dtype':2}
239286 238222 {'dtype':2}
239286 239197 {'dtype':2}
239286 250419 {'dtype':2}
239286 306770 {'dtype':2}
239286 309927 {'dtype':2}
239286 661261 {'dtype':3}
239336 250711 {'dtype':3}
239418 225104 {'dtype':2}
239418 240562 {'dtype':2}
239418 244651 {'dtype':2}
239418 248020 {'dtype':2}
239418 263048 {'dtype':2}
240562 239418 {'dtype':3}
240630 238222 {'dtype':3}
240807 237333 {'dtype':2}
240807 238222 {'dtype':2}
240950 224641 {'dtype':3}
240950 233105 {'dtype':3}
240950 245211 {'dtype':2}
240950 269024 {'dtype':2}
240950 270789 {'dtype':2}
240950 326041 {'dtype':3}
240967 67133 {'dtype':2}
240967 69163 {'dtype':2}
240967 74072 {'dtype':2}
240967 239197 {'dtype':2}
240967 242638 {'dtype':2}
240967 243157 {'dtype':2}
240967 245211 {'dtype':2}
240967 245586 {'dtype':3}
240967 253449 {'dtype':2}
240967 261744 {'dtype':3}
240967 268560 {'dtype':2}
241160 531761 {'dtype':3}
241268 233105 {'dtype':3}
241268 245211 {'dtype':2}
241319 238222 {'dtype':2}
241319 309927 {'dtype':2}
241319 324717 {'dtype':2}
241444 306770 {'dtype':2}
241665 306770 {'dtype':3}
241721 223628 {'dtype':2}
241721 227083 {'dtype':3}
241721 267602 {'dtype':2}
241721 309927 {'dtype':3}
241721 316833 {'dtype':3}
241895 531761 {'dtype':3}
241967 250662 {'dtype':2}
241967 253952 {'dtype':2}
241967 274456 {'dtype':2}
241967 400012 {'dtype':2}
241967 531761 {'dtype':3}
241994 69162 {'dtype':3}
242016 229106 {'dtype':3}
242038 229106 {'dtype':3}
242064 303119 {'dtype':3}
242112 237602 {'dtype':2}
242112 238170 {'dtype':2}
242195 73488 {'dtype':2}
242195 227083 {'dtype':2}
242195 228525 {'dtype':3}
242195 253449 {'dtype':2}
242195 393149 {'dtype':3}
242195 396234 {'dtype':3}
242223 238222 {'dtype':2}
242223 310111 {'dtype':2}
242223 419699 {'dtype':3}
242269 308702 {'dtype':2}
242269 324717 {'dtype':2}
242269 419699 {'dtype':3}
242269 547434 {'dtype':1}
242577 236435 {'dtype':3}
242844 309927 {'dtype':2}
242844 319057 {'dtype':3}
242844 341284 {'dtype':2}
242844 393442 {'dtype':2}
242844 493280 {'dtype':2}
242844 688450 {'dtype':2}
242942 238222 {'dtype':2}
242942 245211 {'dtype':3}
242942 268560 {'dtype':2}
242942 309927 {'dtype':3}
242942 932859 {'dtype':2}
243121 238222 {'dtype':2}
243121 250363 {'dtype':3}
243121 407174 {'dtype':2}
243121 563928 {'dtype':2}
243121 968868 {'dtype':3}
243190 306612 {'dtype':3}
243190 547434 {'dtype':3}
243471 476196 {'dtype':3}
243478 238222 {'dtype':2}
243883 242818 {'dtype':3}
244049 228832 {'dtype':3}
244256 297501 {'dtype':3}
244260 303119 {'dtype':3}
244357 240967 {'dtype':3}
244357 243157 {'dtype':2}
244357 245586 {'dtype':3}
244357 261744 {'dtype':3}
244759 531761 {'dtype':3}
244786 71738 {'dtype':3}
244830 51195 {'dtype':2}
244830 55438 {'dtype':2}
244830 59621 {'dtype':2}
244830 61811 {'dtype':2}
244830 64578 {'dtype':2}
244830 69163 {'dtype':2}
244830 74072 {'dtype':2}
244830 74120 {'dtype':2}
244830 78320 {'dtype':2}
244830 220318 {'dtype':2}
244830 223565 {'dtype':2}
244830 223622 {'dtype':2}
244830 223628 {'dtype':2}
244830 224641 {'dtype':2}
244830 224808 {'dtype':2}
244830 224867 {'dtype':2}
244830 226410 {'dtype':2}
244830 228011 {'dtype':2}
244830 228404 {'dtype':2}
244830 229942 {'dtype':2}
244830 230651 {'dtype':2}
244830 231254 {'dtype':2}
244830 231484 {'dtype':2}
244830 231951 {'dtype':2}
244830 233564 {'dtype':2}
244830 236541 {'dtype':2}
244830 236542 {'dtype':2}
244830 237664 {'dtype':2}
244830 237722 {'dtype':2}
244830 237746 {'dtype':2}
244830 239336 {'dtype':2}
244830 241268 {'dtype':2}
244830 242638 {'dtype':2}
244830 242942 {'dtype':2}
244830 243121 {'dtype':2}
244830 244844 {'dtype':3}
244830 245247 {'dtype':2}
244830 246391 {'dtype':2}
244830 246640 {'dtype':2}
244830 246760 {'dtype':2}
244830 247560 {'dtype':2}
244830 247907 {'dtype':2}
244830 250617 {'dtype':2}
244830 251992 {'dtype':2}
244830 261442 {'dtype':2}
244830 262742 {'dtype':2}
244830 266515 {'dtype':2}
244830 268560 {'dtype':2}
244830 268566 {'dtype':2}
244830 269973 {'dtype':2}
244830 272671 {'dtype':2}
244830 274041 {'dtype':2}
244830 281849 {'dtype':2}
244830 282776 {'dtype':2}
244830 283807 {'dtype':2}
244830 284383 {'dtype':2}
244830 289447 {'dtype':2}
244830 290209 {'dtype':2}
244830 293030 {'dtype':2}
244830 293327 {'dtype':2}
244830 300777 {'dtype':2}
244830 300890 {'dtype':2}
244830 303857 {'dtype':2}
244830 306676 {'dtype':2}
244830 310059 {'dtype':2}
244830 312359 {'dtype':2}
244830 313866 {'dtype':2}
244830 320470 {'dtype':2}
244830 326258 {'dtype':2}
244830 359407 {'dtype':2}
244830 363543 {'dtype':2}
244830 363593 {'dtype':2}
244830 388992 {'dtype':2}
244830 390880 {'dtype':2}
244830 395653 {'dtype':2}
244830 398521 {'dtype':2}
244830 479516 {'dtype':2}
244830 485243 {'dtype':2}
244830 496394 {'dtype':2}
244830 534610 {'dtype':2}
244830 538214 {'dtype':2}
244830 582376 {'dtype':2}
244830 592162 {'dtype':2}
244830 632918 {'dtype':2}
244830 634005 {'dtype':2}
244830 688231 {'dtype':2}
244830 869316 {'dtype':2}
244830 871735 {'dtype':2}
244844 244830 {'dtype':2}
244844 244849 {'dtype':2}
244844 260925 {'dtype':2}
244844 269973 {'dtype':2}
244844 272190 {'dtype':2}
244844 305122 {'dtype':2}
244844 318833 {'dtype':2}
244844 322440 {'dtype':2}
244849 244844 {'dtype':3}
244858 71738 {'dtype':3}
244870 71738 {'dtype':3}
245174 242818 {'dtype':3}
245211 227083 {'dtype':2}
245211 244651 {'dtype':2}
245211 270789 {'dtype':2}
245247 238222 {'dtype':2}
245247 248453 {'dtype':3}
245287 250363 {'dtype':3}
245506 298744 {'dtype':3}
245506 303278 {'dtype':3}
245506 522992 {'dtype':3}
245506 527361 {'dtype':3}
245506 900364 {'dtype':3}
245755 531761 {'dtype':3}
246030 651871 {'dtype':3}
246391 306612 {'dtype':3}
246391 955399 {'dtype':3}
246640 272335 {'dtype':3}
246760 224472 {'dtype':2}
246760 267602 {'dtype':2}
246760 283447 {'dtype':2}
246760 294335 {'dtype':3}
246974 223565 {'dtype':2}
246974 223628 {'dtype':2}
246974 223794 {'dtype':2}
246974 227083 {'dtype':2}
246974 227639 {'dtype':2}
246974 247401 {'dtype':3}
246974 261061 {'dtype':2}
246974 261348 {'dtype':2}
247007 232758 {'dtype':3}
247126 251135 {'dtype':2}
247243 457570 {'dtype':2}
247357 227083 {'dtype':2}
247357 253729 {'dtype':3}
247357 286348 {'dtype':2}
247357 303759 {'dtype':2}
247357 306612 {'dtype':3}
247357 311561 {'dtype':3}
247357 319057 {'dtype':1}
247357 319596 {'dtype':2}
247357 341284 {'dtype':2}
247357 348521 {'dtype':1}
247357 491073 {'dtype':2}
247393 247401 {'dtype':3}
247560 388172 {'dtype':3}
247560 563928 {'dtype':3}
247560 693313 {'dtype':3}
247661 74072 {'dtype':3}
248020 223008 {'dtype':2}
248020 223794 {'dtype':2}
248020 227083 {'dtype':2}
248020 238222 {'dtype':2}
248020 242638 {'dtype':2}
248020 245211 {'dtype':2}
248020 268560 {'dtype':2}
248020 270789 {'dtype':2}
248020 293327 {'dtype':2}
248020 309927 {'dtype':2}
248020 352491 {'dtype':3}
248020 352656 {'dtype':2}
248020 890405 {'dtype':2}
248027 242998 {'dtype':3}
248027 457570 {'dtype':2}
248039 298965 {'dtype':3}
248353 232758 {'dtype':3}
248425 67504 {'dtype':3}
248425 282001 {'dtype':3}
248425 306612 {'dtype':3}
248425 308769 {'dtype':3}
248425 341284 {'dtype':3}
248619 239431 {'dtype':3}
248619 566563 {'dtype':3}
248787 306612 {'dtype':3}
248942 238222 {'dtype':2}
248942 248453 {'dtype':3}
248942 262385 {'dtype':3}
248942 270789 {'dtype':2}
248942 306770 {'dtype':2}
248994 419699 {'dtype':3}
250077 325092 {'dtype':2}
250077 348521 {'dtype':3}
250077 408209 {'dtype':2}
250077 433518 {'dtype':3}
250077 521427 {'dtype':2}
250077 531351 {'dtype':2}
250077 533006 {'dtype':2}
250077 547434 {'dtype':3}
250077 619986 {'dtype':2}
250077 667299 {'dtype':3}
250077 835546 {'dtype':2}
250231 293752 {'dtype':3}
250231 306770 {'dtype':2}
250235 393236 {'dtype':2}
250235 496756 {'dtype':2}
250235 821543 {'dtype':2}
250235 900682 {'dtype':2}
250277 244651 {'dtype':2}
250277 247921 {'dtype':3}
250277 306770 {'dtype':2}
250294 306770 {'dtype':2}
250398 306612 {'dtype':3}
250398 858542 {'dtype':3}
250419 228525 {'dtype':3}
250498 388172 {'dtype':3}
250577 250363 {'dtype':3}
250603 419699 {'dtype':3}
250617 74924 {'dtype':3}
250617 238222 {'dtype':2}
250662 248453 {'dtype':3}
250763 224641 {'dtype':3}
250763 233105 {'dtype':3}
250763 245211 {'dtype':2}
250763 270789 {'dtype':2}
250763 326041 {'dtype':3}
250823 306612 {'dtype':3}
250823 419699 {'dtype':3}
250823 431733 {'dtype':2}
250957 74072 {'dtype':3}
250957 74924 {'dtype':3}
251135 247126 {'dtype':2}
251244 257814 {'dtype':3}
251389 232758 {'dtype':3}
251389 236307 {'dtype':3}
251407 531761 {'dtype':3}
251732 228832 {'dtype':2}
251732 242638 {'dtype':2}
251732 306612 {'dtype':3}
251732 308702 {'dtype':2}
251732 310111 {'dtype':2}
251732 432845 {'dtype':3}
251732 501373 {'dtype':3}
251732 605980 {'dtype':3}
251732 634959 {'dtype':3}
251767 547434 {'dtype':3}
251792 222880 {'dtype':2}
251792 231951 {'dtype':2}
251792 268560 {'dtype':2}
251792 309927 {'dtype':2}
251919 224428 {'dtype':3}
251919 251978 {'dtype':3}
251992 271298 {'dtype':3}
252042 306612 {'dtype':3}
252042 348521 {'dtype':3}
252042 377582 {'dtype':3}
252042 806044 {'dtype':3}
252239 53686 {'dtype':2}
252239 64578 {'dtype':2}
252239 70631 {'dtype':2}
252239 222880 {'dtype':2}
252239 223628 {'dtype':2}
252239 224641 {'dtype':2}
252239 225643 {'dtype':2}
252239 246760 {'dtype':2}
252239 270789 {'dtype':2}
252818 478155 {'dtype':2}
252902 238222 {'dtype':2}
252902 247401 {'dtype':3}
253172 227083 {'dtype':2}
253172 238222 {'dtype':2}
253172 239197 {'dtype':2}
253172 245211 {'dtype':2}
253172 253449 {'dtype':2}
253172 291433 {'dtype':2}
253172 306770 {'dtype':2}
253172 309927 {'dtype':2}
253172 310111 {'dtype':2}
253211 239197 {'dtype':3}
253336 258186 {'dtype':3}
253449 306612 {'dtype':3}
253462 237903 {'dtype':3}
254035 306612 {'dtype':3}
254035 308769 {'dtype':3}
254035 558000 {'dtype':1}
254284 257814 {'dtype':3}
254284 306612 {'dtype':3}
254466 306612 {'dtype':3}
254817 227083 {'dtype':3}
254817 242818 {'dtype':3}
254817 266491 {'dtype':3}
254817 267602 {'dtype':2}
255038 233105 {'dtype':3}
255038 245211 {'dtype':2}
255105 228525 {'dtype':3}
255232 244651 {'dtype':2}
255232 270789 {'dtype':2}
255308 309927 {'dtype':1}
255308 526854 {'dtype':2}
255308 915473 {'dtype':1}
255389 257814 {'dtype':3}
255389 306612 {'dtype':3}
255902 283644 {'dtype':3}
256247 246640 {'dtype':3}
256247 272335 {'dtype':3}
256287 245211 {'dtype':2}
256287 253729 {'dtype':3}
256662 237903 {'dtype':3}
256662 243076 {'dtype':3}
256662 576589 {'dtype':3}
256717 306612 {'dtype':3}
256822 306612 {'dtype':3}
257356 268655 {'dtype':2}
257356 269024 {'dtype':2}
257814 306612 {'dtype':3}
257818 257814 {'dtype':3}
258058 237602 {'dtype':2}
258058 242112 {'dtype':2}
258058 311327 {'dtype':3}
258250 282063 {'dtype':3}
258371 306612 {'dtype':3}
258371 308702 {'dtype':2}
258371 308769 {'dtype':1}
258371 348521 {'dtype':1}
258371 351264 {'dtype':3}
258426 242818 {'dtype':3}
258587 257814 {'dtype':3}
258587 306612 {'dtype':3}
259957 306612 {'dtype':3}
260262 411896 {'dtype':2}
260912 224641 {'dtype':2}
260912 233105 {'dtype':3}
260912 245211 {'dtype':2}
260912 250763 {'dtype':2}
260912 270789 {'dtype':2}
260912 326041 {'dtype':3}
260925 51195 {'dtype':2}
260925 53686 {'dtype':2}
260925 59621 {'dtype':2}
260925 59751 {'dtype':2}
260925 67313 {'dtype':2}
260925 72298 {'dtype':2}
260925 72744 {'dtype':2}
260925 74072 {'dtype':2}
260925 74610 {'dtype':2}
260925 220311 {'dtype':2}
260925 220318 {'dtype':2}
260925 222880 {'dtype':2}
260925 223565 {'dtype':2}
260925 223628 {'dtype':2}
260925 223794 {'dtype':2}
260925 223796 {'dtype':2}
260925 224579 {'dtype':2}
260925 224641 {'dtype':2}
260925 224808 {'dtype':2}
260925 226138 {'dtype':2}
260925 226254 {'dtype':2}
260925 228011 {'dtype':2}
260925 228404 {'dtype':2}
260925 228609 {'dtype':2}
260925 229049 {'dtype':2}
260925 230651 {'dtype':2}
260925 231951 {'dtype':2}
260925 233564 {'dtype':2}
260925 234840 {'dtype':2}
260925 236166 {'dtype':2}
260925 237333 {'dtype':2}
260925 237422 {'dtype':2}
260925 238170 {'dtype':2}
260925 238874 {'dtype':2}
260925 240807 {'dtype':2}
260925 240967 {'dtype':2}
260925 241113 {'dtype':2}
260925 241721 {'dtype':2}
260925 242016 {'dtype':2}
260925 242038 {'dtype':2}
260925 242638 {'dtype':2}
260925 243121 {'dtype':2}
260925 244844 {'dtype':3}
260925 244870 {'dtype':2}
260925 246640 {'dtype':2}
260925 247560 {'dtype':2}
260925 247661 {'dtype':2}
260925 248039 {'dtype':2}
260925 250277 {'dtype':2}
260925 254817 {'dtype':2}
260925 255308 {'dtype':2}
260925 256247 {'dtype':2}
260925 261442 {'dtype':2}
260925 263048 {'dtype':2}
260925 264231 {'dtype':2}
260925 268094 {'dtype':2}
260925 268326 {'dtype':2}
260925 268560 {'dtype':2}
260925 270972 {'dtype':2}
260925 271013 {'dtype':2}
260925 271856 {'dtype':2}
260925 273502 {'dtype':2}
260925 274807 {'dtype':2}
260925 274978 {'dtype':2}
260925 275361 {'dtype':2}
260925 279180 {'dtype':2}
260925 282940 {'dtype':2}
260925 287538 {'dtype':2}
260925 289647 {'dtype':2}
260925 292243 {'dtype':2}
260925 293327 {'dtype':2}
260925 297039 {'dtype':2}
260925 300890 {'dtype':2}
260925 301700 {'dtype':2}
260925 302973 {'dtype':2}
260925 306575 {'dtype':2}
260925 307837 {'dtype':2}
260925 310914 {'dtype':2}
260925 312918 {'dtype':2}
260925 326258 {'dtype':2}
260925 328085 {'dtype':2}
260925 334149 {'dtype':2}
260925 334162 {'dtype':2}
260925 344209 {'dtype':2}
260925 351339 {'dtype':2}
260925 363543 {'dtype':2}
260925 364466 {'dtype':2}
260925 367442 {'dtype':2}
260925 377448 {'dtype':2}
260925 395158 {'dtype':2}
260925 406825 {'dtype':2}
260925 416758 {'dtype':2}
260925 417430 {'dtype':2}
260925 421326 {'dtype':2}
260925 451625 {'dtype':2}
260925 474817 {'dtype':2}
260925 484064 {'dtype':2}
260925 534956 {'dtype':2}
260925 541867 {'dtype':2}
260925 633483 {'dtype':2}
260925 635042 {'dtype':2}
260925 643280 {'dtype':2}
260925 729297 {'dtype':2}
260925 884567 {'dtype':2}
261061 247401 {'dtype':3}
261348 242818 {'dtype':3}
261744 243157 {'dtype':2}
261744 245586 {'dtype':2}
261924 531761 {'dtype':3}
262385 248453 {'dtype':3}
262530 306612 {'dtype':3}
263048 223794 {'dtype':2}
263048 239418 {'dtype':3}
263048 239431 {'dtype':3}
263048 242638 {'dtype':2}
263048 244651 {'dtype':2}
263048 270789 {'dtype':2}
263420 306612 {'dtype':3}
263420 636608 {'dtype':2}
263466 306612 {'dtype':3}
263466 636608 {'dtype':2}
264231 331936 {'dtype':3}
265729 223628 {'dtype':2}
265729 238222 {'dtype':2}
265729 275300 {'dtype':2}
265729 284007 {'dtype':2}
265729 306612 {'dtype':3}
265729 307304 {'dtype':1}
265729 318449 {'dtype':1}
265729 359522 {'dtype':1}
265729 360333 {'dtype':1}
265729 385463 {'dtype':1}
265729 483059 {'dtype':1}
265729 565396 {'dtype':1}
